# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.1723964875883162,2.3353155306964704,1.437291292036238,-49.147497255832626,0.8192248043702142,1.0,-1.4658138997442178,34.39263482186995,-69.1380288975062,111.1446113760632
 1.1804368088828137,2.339596433242233,1.4322428196562533,-49.70338922183682,0.8272651256647117,1.0,-1.425561677021075,35.28627320748556,-67.88757624337471,113.28378947674773
 1.188401569962094,2.3438304835939388,1.4271529940834822,-50.24409754686673,0.8352298867439919,0.999999999999986,-1.3845839234283983,36.188551524823346,-66.55993282448806,115.39688299403409
 1.1962941208284914,2.348019304038609,1.4220225848785037,-50.769425202347996,0.8431224376103893,1.0,-1.3429693667583882,37.09932729367747,-65.15918493662981,117.48329132567491
 1.2041176111984588,2.3521645168632643,1.4168523616018973,-51.27919745821464,0.8509459279803567,1.0,-1.3008034534617667,38.018456691995965,-63.68938567611549,119.54247480973123
 1.2118750036070733,2.3562677443549243,1.4116430938142417,-51.77326101516787,0.8587033203889711,0.9999999999999857,-1.2581680835237048,38.945794578591965,-62.15453358265014,121.57395065509351
 1.2195690855418202,2.3603306088006106,1.4063955510761161,-52.25148308916875,0.8663974023237179,0.9999999999999856,-1.2151414001969634,39.881194516063125,-60.558553641978186,123.57728876778741
 1.2272024807009039,2.3643547324873433,1.4011105029481,-52.71375045938054,0.8740307974828015,1.0,-1.1717976306973388,40.82450879391584,-58.90528058791513,125.55210751744967
 1.2347776594595905,2.368341737702143,1.395788718990772,-53.159968489664585,0.8816059762414882,1.0,-1.1282069755747977,41.775588451890364,-57.19844453516911,127.49806948501453
 1.2422969486179707,2.3722932467320303,1.3904309687647116,-53.590060133534095,0.8891252653998685,1.0000000000000147,-1.0844355425762549,42.73428330348344,-55.441658837127214,129.4148772276995
 1.24976254049487,2.3762108818640257,1.3850380218304976,-54.00396493139038,0.8965908572767679,1.0000000000000149,-1.0405453212679363,43.700441959664474,-53.638410097370475,131.3022690936046
 1.2571765014251501,2.3800962653851507,1.3796106477487093,-54.401638008214626,0.9040048182070479,0.999999999999985,-0.9965941946558021,44.673911852781586,-51.79205023670484,133.1600151140788
 1.2645407797111816,2.3839510195824243,1.3741496160799263,-54.783049079161835,0.9113690964930795,1.000000000000015,-0.952635983517547,45.65453926065382,-49.90579046301905,134.9879129976048
 1.271857213073696,2.387776766742868,1.3686556963847267,-55.14818146948812,0.9186855298555939,1.0,-0.908720520017687,46.64216933084569,-47.98269706088023,136.78578424617487
 1.2791275356423386,2.391575129153502,1.3631296582236905,-55.49703115483419,0.9259558524242365,1.0,-0.8648937461891731,47.63664610512013,-46.02568881136523,138.55347041026582
 1.2863533845220636,2.395347729101347,1.3575722711573963,-55.829605826770354,0.9331817013039616,1.0000000000000153,-0.8211978342589947,48.63781254406616,-44.03753592972988,140.29082949656953
 1.2935363059677996,2.399096188873424,1.3519843047464235,-56.14592398801738,0.9403646227496976,1.0,-0.7776713249023552,49.645510551897154,-42.02086037817361,141.9977325388921
 1.300677761196609,2.4028221307567534,1.346366528551351,-56.44601408108416,0.947506077978507,1.0000000000000155,-0.7343492802385668,50.6595810014161,-39.97813738394168,143.67406034001576
 1.3077791318637486,2.406527177038355,1.340719712132758,-56.72991365322936,0.9546074486456468,1.0000000000000155,-0.6912634489398879,51.679863759143544,-37.91169806313203,145.31970039038535
 1.3148417252265467,2.4102129500052505,1.335044625051224,-56.99766856034244,0.961670042008445,1.0,-0.6484424401654739,52.70619771060449,-35.823732993228724,146.9345439669251
 1.3218667790178342,2.4138810719444597,1.3293420368673277,-57.2493322116246,0.9686950957997323,0.9999999999999842,-0.6059119042997871,53.73842078577044,-33.716296604367145,148.51848341360346
 1.328855466048733,2.4175331651430034,1.3236127171416483,-57.48496485643348,0.9756837828306313,1.000000000000016,-0.5636947181606263,54.77636998465185,-31.591312296131754,150.07140960400602
 1.3358088985588936,2.4211708518879025,1.3178574354347647,-57.704632914392036,0.9826372153407918,1.0,-0.5218111721468394,55.81988140303797,-29.45057814222323,151.59320958471892
 1.3427281323307394,2.4247957544661767,1.3120769613072565,-57.90840834927409,0.9895564491126376,1.0,-0.48027915853344705,56.86879025837905,-27.29577309563766,153.08376439716366
 1.3496141705829316,2.428409495164847,1.3062720643197026,-58.09636808693381,0.9964424873648299,1.0,-0.43911435901431783,57.922930915807505,-25.128463603769884,154.54294707509374
 1.3564679676570315,2.432013696270935,1.300443514032682,-58.26859347725795,1.0032962844389297,1.0,-0.39833042937368274,58.98213691429355,-22.950110536306276,155.9706208138736
 1.3632904325102526,2.43560998007146,1.2945920800067738,-58.42516979976944,1.0101187492921508,1.0,-0.3579391817814997,60.04624099293128,-20.762076351886975,157.36663730737519
 1.3700824320262126,2.4391999688534427,1.2887185318025574,-58.56618581230178,1.0169107488081108,1.0,-0.3179507623381396,61.115075117351225,-18.565632457216317,158.73083524825216
 1.376844794154685,2.4427852849039042,1.2828236389806118,-58.6917333421216,1.023673110936583,0.9999999999999671,-0.27837382397206245,62.18847050625481,-16.36196665935401,160.0630389867399
 1.3835783108905595,2.4463675505098648,1.276908171101516,-58.80190691845418,1.0304066276724573,0.999999999999967,-0.2392156936897708,63.26625765806694,-14.152190685679468,161.36305734349204
 1.390283741101466,2.449948387958345,1.2709728977258494,-58.89680344542844,1.0371120578833635,0.9999999999999669,-0.20048253415245967,64.34826637770222,-11.937347721169216,162.6306825717868
 1.3969618132128536,2.4535294195363653,1.2650185884141907,-58.97652191432912,1.043790129994751,0.9999999999999668,-0.16217949792080255,65.43432580344081,-9.71841990136217,163.86568946468225
 1.403613227758688,2.457112267530947,1.2590460127271195,-59.04116315382357,1.0504415445405852,1.0,-0.12431087646183075,66.52426443390937,-7.496335761696974,165.0678346029247
 1.410238659805365,2.4606985542291095,1.2530559402252144,-59.09082961701177,1.0570669765872622,1.0,-0.08688024126935033,67.61791015516316,-5.271977553501996,166.2368557395374
 1.4168387612559168,2.464289901917874,1.247049140469055,-59.125625203709916,1.0636670780378141,1.0,-0.04989057849048489,68.71509026786487,-3.0461884802837695,167.37247131767185
 1.423414163041089,2.4678879328842616,1.2410263830192199,-59.145655116881144,1.0702424798229864,1.0,-0.013344417607268493,69.81563151455578,-0.819779742774591,168.47438011824266
 1.429965477203425,2.4714942694152917,1.2349884374362887,-59.151025751519974,1.0767937939853223,1.0,0.02275605400229995,70.91936010701518,1.406462564697682,169.54226103442195
 1.436493298880072,2.475110533797986,1.2289360732808403,-59.141844614702755,1.0833216156619694,1.0,0.058408867383231734,72.02610175370344,3.631770744833196,170.57577297079914
 1.442998208189622,2.4787383483193643,1.2228700601134541,-59.11822027537454,1.0898265249715193,1.0,0.09361217304374676,73.13568168728487,5.855389012990793,171.574554864373
 1.4494807720279463,2.482379335266448,1.216791167494709,-59.0802623422996,1.0963090888098437,1.0,0.12836413972593974,74.24792469222525,8.076567205616739,172.53822582646842
 1.4559415457776224,2.4860351169262564,1.2107001649851838,-59.02808146891005,1.1027698625595197,1.0,0.16266286123924453,75.36265513246057,10.294554752447073,173.46638540328743
 1.4623810749352422,2.489707315585811,1.204597822145458,-58.961789383416956,1.1092093917171395,1.0,0.1965062696692239,76.47969697913196,12.508594871999918,174.35861395458443
 1.4687998966605755,2.4933975535321324,1.198484908536111,-58.88149894289917,1.1156282134424729,1.0,0.22989205679748353,77.59887383838266,14.717919039475506,175.2144731493549
 1.475198541251279,2.497107453052241,1.1923621937177213,-58.787324209850816,1.1220268580331763,1.0,0.2628176013406826,78.72000897921272,16.921741731487003,176.03350657804933
 1.4815775335465675,2.5008386364331567,1.1862304472508685,-58.6793805497228,1.1284058503284649,1.0,0.29527990191210435,79.84292536138673,19.11925544212366,176.81524048109608
 1.4879373942630099,2.504592725961901,1.1800904386961313,-58.557784748108816,1.1347657110449072,1.0,0.3272755178034669,80.96744566339076,21.309626010185454,177.55918459324974
 1.4942786412653644,2.508371343925494,1.173942937614089,-58.42265514605043,1.1411069580472617,1.0,0.35880051539190566,82.09339231043322,23.49198825160905,178.2648331041277
 1.5006017907751419,2.5121761126109567,1.167788713565321,-58.27411179205357,1.1474301075570392,1.0,0.389850421063077,83.22058750248615,25.66544192232621,178.93166573444472
 1.506907358519368,2.5160086543053097,1.1616285361104062,-58.11227660932684,1.1537356753012653,1.0,0.42042018052404695,84.34885324236191,27.829048014235955,179.55914892841983
 1.513195860821799,2.519870591295573,1.1554631748099236,-57.93727357681485,1.1600241776036964,1.0,0.45050412475970697,85.47801136382084,29.91022715498515,179.71653675372633
 1.5194828292683003,2.5237635458687673,1.1492933992244523,-57.74922892246378,1.1607407503895644,0.11397747451186738,0.4800959419959347,86.607883559706,31.797425644840672,178.8639018073468
